ra,dec,mag,ci
18.746722,37.594615,5.73,0.285
19.054915,-38.253147,5.73,0.328
19.457212,52.320436,5.73,-0.002
20.058338,16.031255,5.73,-0.095
20.060373,29.896805,5.73,0.749
20.254806,-27.032977,5.73,0.878
20.450624,49.383367,5.73,0.339
21.262738,-53.263084,5.73,0.191
21.603046,-26.171516,5.73,0.234
21.706376,41.077019,5.73,0.055
22.597857,39.634331,5.73,-0.16
22.929029,36.35139,5.73,-0.051
23.736676,-64.404451,5.73,1.393
0.282513,61.533185,5.74,0.898
0.806382,5.280615,5.74,0.89
2.578507,-7.859445,5.74,1.393
2.602574,-30.044978,5.74,1.017
2.706094,20.011465,5.74,-0.017
3.160206,29.07708,5.74,0.115
3.46693,-11.2866,5.74,1.102
3.711871,59.969391,5.74,1.736
4.462788,-62.521206,5.74,1.005
5.045828,-22.795052,5.74,1.188
5.609784,54.428658,5.74,1.671
6.115976,-21.812299,5.74,1.584
6.477568,-32.371279,5.74,-0.16
6.839819,-31.706057,5.74,0.094
6.921853,25.375697,5.74,0.573
7.130414,7.471214,5.74,1.176
7.354864,45.2282,5.74,0.342
7.938514,-60.526436,5.74,1.554
8.426538,2.102209,5.74,1.528
8.747758,-37.147249,5.74,-0.139
9.066778,54.283887,5.74,0.034
9.373331,-46.047445,5.74,0.903
9.539003,-19.400303,5.74,0.135
10.300583,65.108351,5.74,0.163
10.696747,68.443499,5.74,1.315
10.73089,-64.249042,5.74,0.012
11.225219,-59.619318,5.74,-0.106
11.494957,15.413269,5.74,1.371
12.543334,-13.859105,5.74,0.376
13.449205,78.643869,5.74,0.769
13.666622,-49.949956,5.74,1.496
13.913646,-67.6521,5.74,1.49
14.541926,55.39801,5.74,1.529
14.577676,49.368354,5.74,1.56
14.61226,-40.21158,5.74,-0.112
14.636837,43.64213,5.74,1.481
14.774724,-47.441116,5.74,0.066
15.276859,-60.903996,5.74,-0.057
15.515514,64.208693,5.74,0.976
15.851891,-55.055533,5.74,0.017
15.982821,-65.037585,5.74,-0.066
16.193899,23.494801,5.74,1.519
16.695134,1.181231,5.74,0.336
16.772563,-58.503595,5.74,-0.101
17.002641,-24.98907,5.74,0.407
17.326961,80.136399,5.74,1.499
17.635973,-10.926268,5.74,1.228
17.982135,-36.858376,5.74,0.915
18.002526,80.004095,5.74,0.516
18.104221,-4.751252,5.74,0.968
18.499086,-57.523143,5.74,0.987
18.560839,-14.853614,5.74,0.043
18.625974,62.526591,5.74,-0.045
19.978116,-69.163957,5.74,0.224
21.649339,57.489037,5.74,0.2
21.914766,56.611227,5.74,0.655
22.124608,19.475526,5.74,0.331
23.744643,-78.791442,5.74,1.108
23.787754,-11.911126,5.74,1.068
1.561899,-7.025341,5.75,0.639
1.695787,-11.324669,5.75,0.443
2.29996,57.89982,5.75,1.175
3.019451,-7.663012,5.75,1.043
4.183061,33.586792,5.75,1.412
4.935299,52.869761,5.75,0.105
5.241346,-35.976996,5.75,1.009
5.552049,-35.139376,5.75,1.085
6.162218,23.113466,5.75,0.192
6.476136,30.493034,5.75,0.779
6.674679,77.995782,5.75,1.488
6.805296,-1.318922,5.75,0.292
6.821225,-2.272038,5.75,-0.098
6.880408,8.380373,5.75,0.27
7.122941,-23.840722,5.75,-0.117
7.189741,26.856587,5.75,0.13
7.26588,27.897419,5.75,1.605
7.489474,-10.326664,5.75,1.616
8.466506,-35.113761,5.75,-0.151
8.920119,-18.241189,5.75,1.327
9.512804,-31.889222,5.75,0.066
9.993395,29.645233,5.75,1.059
11.227611,-53.231813,5.75,1.309
12.148281,-44.325989,5.75,0.24
12.889416,-60.328489,5.75,0.295
12.915702,47.196722,5.75,1.451
13.418522,23.854419,5.75,0.09
15.136703,-40.58393,5.75,-0.113
15.171843,-26.332621,5.75,1.045
15.238658,-70.079476,5.75,3.271
16.126782,-12.74541,5.75,0.018
16.407037,55.205096,5.75,0.001
17.40876,16.301006,5.75,0.074
17.733103,53.801715,5.75,0.017
19.811683,11.815896,5.75,0.546
20.006418,-66.94936,5.75,1.033
20.689902,-31.598289,5.75,1.551
20.709755,82.531158,5.75,0
21.142417,-63.92826,5.75,1.18
21.17099,53.5631,5.75,-0.111
21.324652,49.510294,5.75,-0.119
21.468955,32.22533,5.75,0.333
22.086481,26.673689,5.75,1.249
22.285139,-5.387164,5.75,0.878
22.303505,62.804388,5.75,1.256
23.403681,-51.891174,5.75,1.611
23.45205,42.91201,5.75,-0.007
1.663169,-56.1964,5.76,0.88
1.930844,23.577322,5.76,1.185
2.717451,55.106019,5.76,-0.11
2.930138,18.33164,5.76,1.452
3.498656,-42.634256,5.76,0.205
3.543319,9.373438,5.76,-0.072
3.765132,24.554511,5.76,-0.036
3.894081,48.650495,5.76,1.04
4.34479,6.130798,5.76,0.914
4.543765,-3.209541,5.76,-0.117
4.809037,-16.329484,5.76,0.537
5.587631,-33.079724,5.76,1.12
6.200372,19.790543,5.76,-0.071
6.328043,-34.396591,5.76,-0.08
6.428793,-48.176898,5.76,-0.061
6.477061,-17.466009,5.76,1.118
6.639725,28.984354,5.76,-0.001
7.663299,-38.260652,5.76,-0.071
7.879961,-5.428257,5.76,0.412
8.578858,36.419619,5.76,0.051
9.153198,-12.357706,5.76,0.937
10.532622,-45.06671,5.76,-0.194
11.572764,3.060165,5.76,0.48
12.578448,-44.673018,5.76,0.683
12.821516,27.552379,5.76,0.051
13.209145,11.556096,5.76,1.499
13.349367,-46.880008,5.76,1.106
13.40923,-5.16401,5.76,0.415
13.977479,21.696219,5.76,-0.002
14.799322,-26.646155,5.76,-0.007
14.821853,46.116205,5.76,0.482
15.15831,-67.084133,5.76,0.675
15.637833,46.797751,5.76,0.353
15.934982,-60.482477,5.76,0.087
16.340345,-55.139706,5.76,0.97
16.520398,22.195458,5.76,1.605
17.038526,25.50562,5.76,1.018
17.313287,-44.129746,5.76,-0.049
17.38531,-56.525547,5.76,0.994
17.405221,-60.673799,5.76,-0.067
17.625304,24.309991,5.76,0.114
17.944955,-28.065394,5.76,0.207
18.356385,-18.859999,5.76,0.67
18.517903,16.928556,5.76,0.053
18.626656,-0.309472,5.76,0.067
18.727035,-64.551425,5.76,0.967
19.440037,13.023801,5.76,0.456
19.54828,-53.185618,5.76,0.3
19.877143,-54.971026,5.76,0.915
19.902299,-8.574211,5.76,1.664
20.306876,55.397095,5.76,0.118
20.554894,-80.964862,5.76,1.122
21.005976,-51.265312,5.76,0.48
21.406893,-41.006695,5.76,-0.036
22.206235,63.291035,5.76,1.645
22.407517,-13.529369,5.76,0.97
22.443718,4.393766,5.76,0.519
22.527168,-85.967253,5.76,1.02
22.986615,11.728844,5.76,0.293
23.880702,-8.996756,5.76,1.171
0.248476,-9.569571,5.77,-0.084
0.423391,1.939692,5.77,0.855
1.142627,58.263449,5.77,-0.019
4.410404,33.959686,5.77,0.4
4.810107,-5.674045,5.77,0.631
5.467114,17.23913,5.77,1.634
5.498548,1.78926,5.77,-0.192
6.83938,-17.084555,5.77,1.435
7.218665,-11.251341,5.77,1.508
7.409292,27.637857,5.77,0.368
7.67075,38.344539,5.77,1.654
7.98071,-60.824462,5.77,-0.082
8.199991,-46.644351,5.77,0.626
8.237017,-35.490019,5.77,1.024
9.424253,-61.950476,5.77,0.137
9.581508,72.205679,5.77,0.53
10.213435,4.61468,5.77,1.178
10.722478,4.747669,5.77,1.168
11.220746,-44.372216,5.77,1.661
11.494061,-24.464011,5.77,0.067
12.223623,-38.929188,5.77,-0.144
13.258882,40.855199,5.77,0.198
13.863117,-46.898666,5.77,-0.153
14.000037,-25.010403,5.77,0.48
15.123874,-49.088612,5.77,0.92
15.599182,54.630567,5.77,0.051
16.605958,-2.324584,5.77,0.827
16.677413,4.219789,5.77,-0.004
17.399338,8.852571,5.77,1.251
17.887274,6.101424,5.77,0.425
18.523804,-10.795836,5.77,0.379
21.108401,31.184657,5.77,0.554
21.549052,49.977629,5.77,-0.042
21.650329,20.265451,5.77,0.314
23.249611,-41.105397,5.77,1.16
23.348123,38.182326,5.77,0.468
23.824299,1.076131,5.77,0.167
23.855902,9.313351,5.77,1.661
0.072165,-16.529036,5.78,1.084
0.222099,-84.993978,5.78,1.71
0.607595,60.326215,5.78,0.294
1.722151,60.551332,5.78,-0.01
1.81155,32.69021,5.78,0.572
1.881142,-16.92925,5.78,0.26
2.616281,-34.577977,5.78,0.653
2.742493,15.311862,5.78,-0.024
3.203957,27.256968,5.78,-0.106
3.408249,33.535962,5.78,-0.001
3.864922,34.359119,5.78,-0.036
4.349455,-81.57992,5.78,0.359
4.533845,53.91083,5.78,0.119
4.635956,16.033291,5.78,0.312
4.734811,-8.503571,5.78,-0.076
5.3621,8.428556,5.78,-0.114
5.433285,-19.695399,5.78,0.441
5.781149,9.522343,5.78,0.888
6.193496,48.710989,5.78,0.1
6.20559,32.69338,5.78,1.646
6.40385,-60.281325,5.78,-0.001
6.58773,0.890216,5.78,0.004
6.847176,-0.540882,5.78,0.396
7.038193,15.336008,5.78,1.14
7.094174,9.1858,5.78,1.513
7.260953,7.977742,5.78,1.537
7.484699,-31.456216,5.78,-0.185
7.576333,-27.012275,5.78,1.045
7.645528,-36.49683,5.78,-0.148
7.820257,-60.283688,5.78,0.428
7.828054,-66.195974,5.78,-0.04
8.022434,59.047398,5.78,0.421
8.896851,-60.353909,5.78,-0.088
9.192607,-46.583911,5.78,-0.218
10.224448,-51.755788,5.78,0.136
12.087451,76.905734,5.78,1.029
12.498388,-56.52494,5.78,1.572
12.600289,-39.869505,5.78,0.003
13.185805,-42.232891,5.78,0.521
14.768319,15.131788,5.78,1.335
14.906354,-11.898348,5.78,0.982
15.835304,-53.20977,5.78,-0.076
15.925665,-60.177647,5.78,0.355
15.955924,-36.185344,5.78,1.095
16.222984,-55.540947,5.78,0.365
16.916251,-41.150858,5.78,0.132
17.513056,86.968047,5.78,0.239
17.687844,-46.92183,5.78,-0.004
17.859853,-60.164056,5.78,1.008
18.641865,-23.504893,5.78,-0.018
19.110665,24.250793,5.78,0.104
20.565234,46.693866,5.78,-0.14
20.913283,-17.922894,5.78,1.122
21.454117,-21.19621,5.78,1.44
21.859513,19.826682,5.78,-0.1
22.177065,11.624539,5.78,1.617
22.419573,-70.431622,5.78,0.396
23.912951,0.109309,5.78,1.466
0.345978,32.911186,5.79,1.595
1.52868,-30.283081,5.79,1.073
2.262789,25.782937,5.79,0.439
2.601357,6.88687,5.79,0.918
2.670117,-9.452875,5.79,0.524
3.263325,57.14062,5.79,0.644
3.559731,39.899478,5.79,0.139
3.766907,67.201605,5.79,0.347
4.559453,-62.823677,5.79,1.028
4.930598,15.040278,5.79,-0.085
4.963513,23.948562,5.79,1.109
4.969275,25.050405,5.79,0.018
5.579106,-73.741277,5.79,1.717
5.834079,9.871218,5.79,0.876
6.101538,-29.758624,5.79,0.041
6.316382,-20.925611,5.79,-0.155
6.684845,0.495323,5.79,-0.094
7.418977,-13.751978,5.79,0.432
7.423686,-25.217767,5.79,-0.103
7.46435,-11.556867,5.79,0.583
7.697735,13.480453,5.79,1.669
8.597787,-50.969651,5.79,-0.132
8.765339,-79.504373,5.79,1.595
8.880005,-38.724086,5.79,1.508
9.32587,-15.834663,5.79,1.285
9.362026,56.699219,5.79,1.511
9.853347,-59.425774,5.79,1.354
10.501792,38.925132,5.79,0.087
10.728702,57.199203,5.79,-0.038
11.164831,-32.367529,5.79,0.027
11.233843,8.060695,5.79,1.128
12.395765,-38.911381,5.79,-0.064
12.99431,-3.811926,5.79,0.203
13.153454,10.022468,5.79,1.025
13.669656,-64.576553,5.79,0.401
15.630011,-23.141698,5.79,1.074
16.055379,36.631787,5.79,0.586
16.470685,-37.179881,5.79,1.104
16.992771,-69.268164,5.79,-0.103
18.130417,26.09734,5.79,0.127
18.586834,18.20341,5.79,0.006
19.220463,-25.906786,5.79,1.387
19.483608,1.950448,5.79,0.088
19.913403,36.995676,5.79,0.773
20.6757,-16.12418,5.79,0.997
21.588228,-3.983305,5.79,1.11
22.030718,52.882253,5.79,-0.106
22.130641,21.702926,5.79,-0.077
22.401912,-4.83702,5.79,-0.033
22.486174,26.763198,5.79,1.252
22.894488,44.749163,5.79,0.282
23.066566,-41.478896,5.79,1.069
0.036139,27.082256,5.8,0.69
0.085039,61.31397,5.8,-0.067
0.76265,-47.551985,5.8,0.635
0.909785,19.188417,5.8,-0.016
1.186189,37.724121,5.8,-0.095
2.626676,65.745336,5.8,1.561
2.796568,81.448475,5.8,1.3
2.968114,20.668733,5.8,0.415
3.895345,57.975141,5.8,0.182
4.193389,-20.356157,5.8,0.165
5.138942,-8.665324,5.8,-0.059
5.489913,-3.446394,5.8,1.149
6.090882,-35.513647,5.8,0.027
6.917427,-20.404876,5.8,0.048
7.118633,-40.893268,5.8,-0.158
7.236347,-3.901779,5.8,1.585
7.381127,55.281392,5.8,-0.078
7.415857,51.887258,5.8,1.61
7.736027,-36.062505,5.8,0.32
7.949848,15.790281,5.8,1.285
8.339158,20.747721,5.8,1.137
8.567116,-2.151555,5.8,0.007
8.978869,-16.132727,5.8,0.521
9.012707,-60.963828,5.8,1.211
9.68393,-57.259542,5.8,1.083
9.769457,6.708556,5.8,1.639
10.158386,-68.682779,5.8,0.015
10.310561,-56.110393,5.8,0.481
10.838349,-8.897763,5.8,0.156
11.416369,11.430292,5.8,1.376
11.446467,-53.159915,5.8,0.517
11.604987,27.781351,5.8,0.248
12.291551,53.191331,5.8,1.33
14.768547,-23.153018,5.8,0.98
14.832888,28.615832,5.8,0.046
15.698532,18.464037,5.8,0.207
16.279107,29.150261,5.8,0.063
17.57686,9.5867,5.8,0.04
18.824257,-45.8101,5.8,0.891
20.013424,-45.112918,5.8,0.295
20.068399,17.070173,5.8,0.6
22.14972,-18.519592,5.8,-0.154
22.281268,-9.040067,5.8,1.158
22.620247,75.371811,5.8,1.594
22.891307,-11.616514,5.8,-0.082
1.663003,-56.19462,5.8,0.86
1.17207,25.457763,5.81,1.466
2.331739,-55.944796,5.81,1.57
2.380644,41.396297,5.81,0.289
2.609742,7.730026,5.81,1.04
3.048849,-46.975036,5.81,1.304
3.514359,-66.489714,5.81,-0.055
3.809918,-20.902977,5.81,1.602
4.384909,-24.892157,5.81,1.507
5.30368,73.268071,5.81,-0.023
5.645424,-40.707306,5.81,-0.078
5.977097,-44.034562,5.81,1.061
6.764922,-52.409691,5.81,1.551
7.275515,-38.318928,5.81,-0.133
10.287378,23.10622,5.81,0.5
10.999831,-43.80711,5.81,-0.064
13.307701,34.098304,5.81,1.366
13.371191,-52.182956,5.81,0.072
13.645021,-29.560867,5.81,0.431
13.760249,-26.116009,5.81,0.023
15.871269,55.826713,5.81,0.972
17.699461,72.156911,5.81,0.53
18.286563,-17.373886,5.81,1.569
18.432996,29.82893,5.81,0.068
19.372651,-0.252345,5.81,1.093
20.103823,53.165688,5.81,0.445
20.224331,60.640569,5.81,1.476
21.35134,7.354503,5.81,1.663
23.120774,-50.686681,5.81,0.486
23.331225,42.078044,5.81,1.512
23.625567,44.428994,5.81,-0.064
23.991472,33.723878,5.81,0.539
1.520444,70.264604,5.82,0.489
2.968258,-23.606012,5.82,1.334
3.510262,48.103596,5.82,-0.033
3.613136,0.587758,5.82,0.885
3.826836,63.296967,5.82,0.189
4.857837,-34.906286,5.82,0.105
6.117686,-34.312021,5.82,-0.137
6.451147,-58.002116,5.82,1.279
6.520304,-35.25884,5.82,0.813
6.540885,32.454898,5.82,0.188
7.82024,-46.857717,5.82,-0.142
8.485436,-44.160413,5.82,-0.16
11.385596,-56.779355,5.82,-0.004
12.249884,-20.84422,5.82,1.052
12.41756,56.777828,5.82,1.622
13.2872,-43.979479,5.82,0.187
13.435566,72.391476,5.82,1.652
13.938837,-46.592948,5.82,1.14
15.143212,25.108635,5.82,1.233
15.511223,-16.609464,5.82,1.056
15.567143,-40.066432,5.82,1.695
15.637855,-21.016327,5.82,1.077
16.014204,4.427363,5.82,1.003
17.411675,-21.441479,5.82,0.939
17.938445,0.670355,5.82,0.058
18.666774,-7.790799,5.82,1.536
18.747112,-25.010914,5.82,0.033
18.757879,5.500128,5.82,0.041
18.849586,-9.774096,5.82,0.594
19.058959,1.818768,5.82,0.182
19.482523,24.768723,5.82,1.023
20.339279,17.792928,5.82,1.5
22.609846,-31.663789,5.82,1.074
22.803067,37.416688,5.82,1.024
22.901935,40.376907,5.82,1.136
23.555432,-77.385327,5.82,0.681
0.700953,66.147592,5.83,1.042
1.072084,61.580184,5.83,0.569
1.835714,22.275338,5.83,0.743
2.808913,18.28379,5.83,1.216
5.619123,26.924473,5.83,-0.075
6.192307,24.420253,5.83,1.11
6.231732,-3.741374,5.83,0.91
6.243529,-4.568457,5.83,-0.155
7.373719,-5.982829,5.83,0.352
7.571081,3.371725,5.83,-0.018
8.051156,-32.463548,5.83,1.225
8.186332,-48.461994,5.83,-0.146
9.285478,-14.574069,5.83,1.049
9.311766,-51.560651,5.83,0.474
9.943192,-33.418496,5.83,1.202
11.484621,61.778368,5.83,0.382
11.932892,56.59856,5.83,1.101
12.810944,60.319822,5.83,0.467
13.899234,-47.128164,5.83,-0.053
14.453392,-46.134254,5.83,0.311
14.63756,54.023339,5.83,0.007
15.035119,-28.060611,5.83,0.164
16.403008,6.948207,5.83,0.018
16.603113,46.613333,5.83,1.044
16.640637,-43.398426,5.83,-0.053
17.445623,48.260065,5.83,0.121
17.524298,-80.859134,5.83,1.617
18.130434,26.10128,5.83,0.158
19.79105,38.407614,5.83,-0.087
20.301941,40.732082,5.83,0.073
20.940407,50.728598,5.83,0.337
21.035834,56.669614,5.83,-0.058
21.203806,-40.269362,5.83,0.45
21.303076,-4.519478,5.83,-0.13
22.055287,11.386552,5.83,-0.05
22.445122,78.785853,5.83,0.171
23.165955,-42.861292,5.83,0.475
0.171908,-5.248588,5.84,0.973
0.178565,-12.579897,5.84,1
1.391933,-30.945617,5.84,1.612
1.962151,27.804381,5.84,1.576
2.152584,-43.516596,5.84,1.197
2.547952,34.54241,5.84,1.083
2.638515,-30.194062,5.84,0.476
3.032255,-9.961407,5.84,1.092
3.290722,-47.751664,5.84,1.228
4.166752,86.626139,5.84,0.393
4.821965,32.588191,5.84,0.25
4.980829,-82.470512,5.84,0.932
5.132066,21.704821,5.84,0.168
7.19489,-20.883063,5.84,-0.038
7.244993,24.884984,5.84,1.554
7.552716,-24.710731,5.84,0.156
10.278268,25.370705,5.84,1.206
10.65213,37.91,5.84,0.595
11.606215,-61.052433,5.84,-0.102
12.689723,-46.145581,5.84,1.475
12.938221,54.099489,5.84,0.204
13.238153,-78.447454,5.84,1.04
13.245361,-48.957022,5.84,1.061
14.291237,15.26338,5.84,1.678
14.521224,-67.717197,5.84,1.006
15.231476,-26.193569,5.84,1.139
15.642833,50.423283,5.84,0.847
15.96124,-20.98308,5.84,0.012
16.695961,-33.145759,5.84,0.653
16.907484,-42.478891,5.84,0.626
17.552052,-41.173066,5.84,0.041
17.872156,-34.416842,5.84,1.129
18.102055,-8.323956,5.84,0.184
18.653968,-47.909767,5.84,0.233
18.913095,48.859401,5.84,0.452
19.364137,-18.308388,5.84,1.062
19.441302,19.891493,5.84,1.558
19.472444,2.93003,5.84,-0.003
20.207186,-12.617497,5.84,0.476
21.483271,22.179436,5.84,1.37
21.925276,65.320809,5.84,-0.037
22.647942,19.522263,5.84,0.922
22.769497,44.546054,5.84,0.358
2.716528,53.526105,5.85,1.125
3.981221,-5.469947,5.85,1.001
4.345232,-7.592493,5.85,-0.124
4.637731,20.684722,5.85,-0.019
6.942238,46.273998,5.85,-0.079
7.207327,24.128594,5.85,0.397
9.045783,7.298267,5.85,1.1
9.235615,-44.145822,5.85,-0.113
9.249213,-37.602396,5.85,0.827
9.940549,8.933157,5.85,1.129
10.823457,-59.323793,5.85,0.008
10.828747,-9.852695,5.85,1.074
11.861559,-30.834809,5.85,0.554
12.223872,10.262341,5.85,0.262
13.691625,64.822411,5.85,0.073
14.910532,-33.300575,5.85,1.429
15.144223,-42.867921,5.85,-0.123
15.625562,54.508733,5.85,1.098
15.793867,55.376627,5.85,0.249
18.648168,-21.051871,5.85,0.673
19.201416,49.855755,5.85,0.666
19.399027,43.388171,5.85,0.924
22.616346,-40.591034,5.85,0.06
23.011917,3.011805,5.85,1.343
23.224029,11.065001,5.85,1.004
23.874998,-14.251217,5.85,1.252
0.285845,47.947405,5.86,-0.079
0.802487,72.674482,5.86,1.01
1.803038,16.955551,5.86,-0.039
2.21694,-21.000137,5.86,1.006
2.861594,46.841939,5.86,0.903
3.641459,-7.391863,5.86,0.98
4.357511,-0.09817,5.86,1.32
4.722665,49.973789,5.86,0.013
5.045943,-4.210121,5.86,1.212
5.451478,-40.94351,5.86,0.239
5.526666,-45.925317,5.86,1.349
6.241273,17.906353,5.86,0.253
6.51309,58.162633,5.86,0.934
7.04258,16.674447,5.86,1.659
7.301181,-43.986786,5.86,-0.117
7.490455,-7.551168,5.86,0.487
7.925398,8.86284,5.86,0.369
8.239965,-45.834522,5.86,-0.176
8.833953,-29.462997,5.86,0.948
9.291005,-74.734591,5.86,-0.024
9.506246,-15.577352,5.86,1.193
9.52584,-35.71475,5.86,1.287
9.973019,72.879509,5.86,1.155
10.186884,37.4019,5.86,1.282
11.003248,-14.083368,5.86,1.501
12.585602,21.881384,5.86,1.242
12.650962,-30.422387,5.86,1.207
14.310627,-18.715968,5.86,0.013
14.558325,-52.679522,5.86,1.085
14.559004,-54.998628,5.86,0.482
14.837723,23.911844,5.86,0.576
15.733839,2.515173,5.86,0.684
15.83264,-48.912408,5.86,0.068
16.145478,-23.685416,5.86,0.02
16.188256,-41.119803,5.86,0.273
16.788818,42.238918,5.86,1.504
16.89034,-20.415555,5.86,0.685
17.382007,-58.010327,5.86,1.075
17.993545,-4.821126,5.86,1.561
18.184876,-41.359113,5.86,0.295
18.187714,-75.89151,5.86,1.253
18.209482,-73.672417,5.86,0.464
19.166015,-41.892256,5.86,-0.08
19.729192,41.773108,5.86,1.598
20.300388,-21.80996,5.86,1.002
20.424119,-28.663269,5.86,1.101
20.821559,-25.78124,5.86,-0.069
22.883963,16.841194,5.86,1.132
23.583065,71.642043,5.86,1.681
23.828044,36.425281,5.86,0.806
0.043357,66.098966,5.87,1.073
1.269972,71.743842,5.87,2.042
1.330082,-0.509029,5.87,0.635
2.049602,-15.305932,5.87,0.966
4.457991,11.2123,5.87,0.049
5.633644,7.54142,5.87,-0.061
5.831528,-22.971872,5.87,0.055
5.925048,-4.616546,5.87,1.173
6.444329,-1.507336,5.87,0.07
6.627332,56.857531,5.87,0.006
6.83051,16.202888,5.87,-0.136
7.300616,40.883392,5.87,0.181
7.351204,-25.891643,5.87,1.604
7.499925,-52.651157,5.87,1.01
7.769596,-37.93367,5.87,-0.111
8.013875,-54.151275,5.87,-0.134
8.01552,25.392836,5.87,1.021
9.512006,33.655711,5.87,1.032
10.803921,-31.68785,5.87,0.028
11.425862,-37.747575,5.87,1.503
12.779508,-33.315483,5.87,1.326
12.836321,37.516937,5.87,0.17
13.895306,-53.373323,5.87,0.009
14.316922,-25.815426,5.87,0.518
14.451973,-65.821646,5.87,1.502
15.910981,-25.243741,5.87,-0.065
17.221673,-67.196591,5.87,1.07
17.619125,72.455794,5.87,1.016
17.745002,-42.729302,5.87,0.163
18.493253,23.866202,5.87,-0.096
19.996485,-9.958238,5.87,0.598
20.266837,45.579525,5.87,0.447
20.395658,37.476449,5.87,-0.173
20.844938,-12.544906,5.87,1.075
21.351199,-4.560125,5.87,0.912
22.227415,28.608017,5.87,1.169
0.310625,31.517227,5.88,-0.014
0.523787,33.581642,5.88,1.133
0.656063,21.250472,5.88,0.85
0.928444,-7.347149,5.88,1.52
1.631959,-82.974995,5.88,0.62
2.433431,-15.341247,5.88,0.116
2.508986,25.235036,5.88,0.412
3.027115,-28.091554,5.88,0.794
4.100882,68.679972,5.88,1.543
4.294519,-63.255405,5.88,-0.061
4.57722,28.96115,5.88,-0.048
5.195931,1.037028,5.88,0.662
5.703877,-22.373715,5.88,0.08
6.090842,-10.242596,5.88,0.374
6.252334,-20.272186,5.88,1.322
6.285991,-37.253498,5.88,0.139
6.421263,-0.945883,5.88,0.564
6.500827,46.685554,5.88,1.448
6.538668,4.855999,5.88,0.997
6.675624,71.748786,5.88,1.223
6.727402,3.932528,5.88,-0.046
6.94891,46.705352,5.88,1.093
8.230607,56.452246,5.88,1.016
8.380538,-26.34822,5.88,0.379
8.54861,38.016368,5.88,1.106
8.965434,-48.57291,5.88,1.06
9.50651,-58.361839,5.88,1.676
10.350943,68.747651,5.88,0.241
10.991925,-16.353701,5.88,1.6
11.278299,49.47625,5.88,1.102
12.536089,-73.001056,5.88,1.078
12.613154,-5.831898,5.88,0.072
12.788594,62.781155,5.88,0.215
13.388582,-4.924427,5.88,1.431
13.437943,46.028055,5.88,0.985
13.770435,41.088746,5.88,0.211
14.592079,-41.517436,5.88,-0.085
14.98155,-11.144014,5.88,1.274
15.020303,-38.058398,5.88,1.246
15.185777,-84.787812,5.88,-0.031
15.307257,-0.461234,5.88,1.507
16.999363,-25.092198,5.88,1.607
17.870461,-34.799196,5.88,-0.111
18.546154,23.616801,5.88,1.49
18.548704,-73.965596,5.88,0.992
19.140507,52.425731,5.88,1.086
19.256905,30.526381,5.88,1.665
19.870001,-19.044991,5.88,0.979
20.029086,24.800423,5.88,-0.134
21.10649,71.431797,5.88,0.386
21.717888,-14.399709,5.88,0.255
22.274039,57.220238,5.88,0.95
22.54066,39.779733,5.88,0.166
22.567476,-1.57427,5.88,0.977
22.672866,-30.658871,5.88,1.297
23.162397,-28.088572,5.88,1.311
0.340111,30.935614,5.89,-0.098
0.613142,15.231725,5.89,-0.146
0.673659,-59.454604,5.89,0.564
1.9318,37.277786,5.89,1.599
1.993244,21.05857,5.89,1.031
2.002544,3.097015,5.89,0.61
2.368051,-17.662169,5.89,1.231
2.443115,-20.042617,5.89,1.247
2.480139,29.93176,5.89,0.591
2.81275,25.188064,5.89,-0.033
2.99441,41.032941,5.89,1.445
3.121947,64.057594,5.89,-0.02
4.013545,18.194,5.89,0.319
4.133171,17.339897,5.89,1.497
5.18866,-2.490782,5.89,0.462
5.947069,11.521058,5.89,1.111
5.973456,1.837108,5.89,0.223
7.609641,5.862171,5.89,0.602
7.74283,-37.942917,5.89,-0.115
7.839957,-50.509468,5.89,1.088
8.340564,57.743278,5.89,0.421
8.381991,-52.12373,5.89,0.018
8.496182,67.297441,5.89,0.972
8.562077,4.757,5.89,1.066
8.782227,12.109952,5.89,0.12
9.019027,-68.683916,5.89,1.634
9.023369,32.252296,5.89,0.088
10.385091,33.908145,5.89,0.147
10.63407,-57.256309,5.89,-0.128
11.160699,43.207736,5.89,1.564
11.538888,-66.961823,5.89,1.136
11.916672,-63.27918,5.89,0.21
12.043815,-69.192288,5.89,-0.08
12.071277,21.459153,5.89,0.248
12.896923,-60.376244,5.89,0.2
12.916269,-44.151968,5.89,0.633
13.369358,5.154764,5.89,0.109
13.85256,34.664399,5.89,1.635
14.227997,-0.845463,5.89,0.489
14.810569,-36.634697,5.89,1.369
15.437389,-68.309167,5.89,1
15.80956,28.156749,5.89,0.608
16.196556,42.374569,5.89,1.464
16.374741,-43.912051,5.89,1.121
16.689756,-68.296123,5.89,-0.078
17.275477,1.210545,5.89,0.023
17.624253,-50.059702,5.89,1.109
18.064568,-24.36073,5.89,0.031
18.77461,-0.961692,5.89,0.131
18.814829,19.32872,5.89,0.022
18.967194,38.266188,5.89,-0.09
19.058242,-68.755544,5.89,0.553
19.522672,26.617171,5.89,0.915
19.569024,-40.034638,5.89,0.105
19.644769,54.973793,5.89,0.482
19.761096,7.613158,5.89,0.18
20.490863,56.06819,5.89,-0.052
20.638501,-81.289063,5.89,1.692
20.96129,-16.031539,5.89,0.18
