ra,dec,mag,ci
9.939416,-51.336158,6.39,-0.162
10.392405,-3.642854,6.39,1.601
11.106747,-64.839972,6.39,0.114
11.209667,-21.749339,6.39,1.381
12.062345,5.55775,6.39,0.476
12.393541,-39.30236,6.39,0.285
12.396619,-30.335415,6.39,1.572
12.650606,22.659497,6.39,1.096
12.654683,35.951959,6.39,0.095
12.717822,61.155421,6.39,1.268
13.849804,68.3153,6.39,1.179
14.070711,-5.381416,6.39,1.321
14.106989,-59.715905,6.39,0.079
14.137301,-63.20795,6.39,1.013
14.40055,27.413177,6.39,1.609
14.515728,-40.845122,6.39,1.441
14.55563,36.959023,6.39,0.521
14.588072,-60.015644,6.39,1.256
14.601909,23.250359,6.39,1.063
14.724484,-62.966671,6.39,-0.086
14.943984,-62.364417,6.39,-0.055
15.513664,-71.654136,6.39,-0.112
15.522863,36.616599,6.39,0.529
15.870225,-29.886552,6.39,0.991
16.099948,-6.139754,6.39,1.034
16.201818,39.055524,6.39,1.262
16.302721,68.554545,6.39,1.343
17.907427,75.171307,6.39,0.972
18.166656,-32.719635,6.39,1.025
18.351985,49.725466,6.39,1.086
18.796997,-77.868249,6.39,0.593
19.030103,33.621257,6.39,-0.117
19.207788,-21.658382,6.39,1.129
19.583676,52.502018,6.39,1.122
19.743937,34.414164,6.39,1.521
19.933787,-81.34984,6.39,1.402
20.046892,31.958832,6.39,1.205
20.13514,16.66439,6.39,1.72
20.186133,-8.842344,6.39,-0.135
20.452159,34.329069,6.39,0.48
20.66441,11.249649,6.39,0.559
21.350396,40.345066,6.39,0.533
21.473566,8.195645,6.39,1.64
21.483366,-53.705912,6.39,1.14
21.587765,-23.454313,6.39,1.098
21.939996,21.239858,6.39,1.698
22.031289,-77.662544,6.39,0.231
22.040625,-16.964836,6.39,0.447
22.212186,-4.720679,6.39,0.498
22.301187,-0.237656,6.39,0.441
22.528144,-10.905561,6.39,0.29
22.59689,-17.460424,6.39,1.42
22.717866,47.168755,6.39,0.45
22.909896,16.941834,6.39,1.729
23.088231,1.307127,6.39,0.928
23.337326,61.970129,6.39,1.678
23.516984,-6.288082,6.39,1.259
23.532657,-1.085885,6.39,1.177
0.466241,19.514039,6.4,0.99
0.621727,-54.393819,6.4,0.995
1.008587,70.982988,6.4,0.135
1.169985,-8.906135,6.4,1.029
1.219398,61.706188,6.4,0.018
2.041185,-29.665642,6.4,0.135
2.156419,17.224196,6.4,0.471
2.365399,57.242916,6.4,0.569
2.633542,7.695276,6.4,0.431
2.738642,17.763928,6.4,1.143
3.29446,31.127048,6.4,0.574
3.345889,-26.606506,6.4,0.542
3.359286,-47.776661,6.4,0.989
3.629953,15.430552,6.4,0.167
3.709084,-85.261964,6.4,-0.005
4.622017,-41.872944,6.4,0.167
4.886052,52.841155,6.4,0.068
5.179053,-25.910463,6.4,1.246
5.340669,-5.367528,6.4,-0.047
5.593307,-3.25284,6.4,-0.122
5.654507,-17.849408,6.4,-0.095
5.68916,29.487418,6.4,-0.081
5.877685,39.574705,6.4,0.098
6.297706,-52.733031,6.4,1.456
6.433008,-7.894983,6.4,0.145
6.991092,25.914171,6.4,-0.111
7.10034,59.80185,6.4,1.19
7.370392,38.995944,6.4,1.217
7.556897,37.187897,6.4,1.231
7.602059,-22.160505,6.4,0.968
7.656721,-16.847292,6.4,1.47
7.702839,-58.630918,6.4,-0.094
7.737238,12.860071,6.4,1.392
8.09712,-0.57332,6.4,1.058
8.214321,-37.92447,6.4,0.108
8.369314,74.820364,6.4,1.022
8.574918,-27.098161,6.4,1.429
9.297599,11.501146,6.4,0.095
9.329982,-34.103339,6.4,-0.087
9.356557,45.370101,6.4,1.305
9.630974,-9.424446,6.4,-0.04
9.662538,-62.942923,6.4,-0.084
10.126589,-48.26082,6.4,-0.15
10.813852,65.132491,6.4,-0.022
10.924228,-43.020528,6.4,0.068
11.11223,17.737364,6.4,1.555
11.203031,68.27187,6.4,0.127
11.514726,47.928918,6.4,0.879
11.650122,-24.721093,6.4,0.821
12.175453,16.809271,6.4,0.07
12.61295,-50.335394,6.4,0.026
13.454073,-40.162665,6.4,0.974
13.495218,-23.281331,6.4,1.317
13.786352,-62.589714,6.4,
14.255921,-53.509941,6.4,1.576
14.481087,-47.992086,6.4,-0.112
14.698398,21.123551,6.4,0.928
15.115548,-52.029779,6.4,-0.109
15.556755,-40.490852,6.4,1.016
15.998649,-78.027277,6.4,0.387
16.068389,-59.176182,6.4,1.366
16.229305,-24.422092,6.4,0.043
16.283042,-53.696234,6.4,0.793
16.283111,-20.104088,6.4,1.27
16.687982,1.245444,6.4,1.019
16.94036,65.039124,6.4,0.383
17.018618,-56.555077,6.4,0.1
17.60225,28.185091,6.4,1.367
17.721586,-27.883981,6.4,0.438
18.130103,-64.550177,6.4,1.266
18.558183,-58.708784,6.4,0.688
18.695128,-14.564244,6.4,0.757
18.760574,79.942673,6.4,0.296
19.314151,0.339024,6.4,1.05
19.396369,20.264356,6.4,0.013
20.602316,25.882648,6.4,0.158
21.315055,-28.76582,6.4,0.966
21.354611,-49.938248,6.4,1.327
21.753444,52.267577,6.4,1.901
22.344311,50.980814,6.4,1.195
22.720629,-6.962937,6.4,-0.039
22.920805,-36.388579,6.4,1.313
23.592242,-7.464431,6.4,0.874
23.70873,61.679363,6.4,1.25
0.587326,-3.593069,6.4,
0.622379,-24.766593,6.4,
13.062675,-20.583353,6.4,
21.155937,-73.175927,6.4,
0.142462,63.20404,6.41,0.998
0.55534,70.981843,6.41,-0.007
0.56217,-35.002078,6.41,0.617
0.778462,59.574539,6.41,1.081
1.116702,56.934972,6.41,1.188
1.168715,-57.694419,6.41,0.888
1.580992,-23.699681,6.41,1.306
2.959063,-38.190925,6.41,-0.018
3.155592,20.761123,6.41,1.241
3.292093,65.658367,6.41,0.079
3.48439,3.248704,6.41,0.79
3.530288,49.401093,6.41,0.075
3.633383,42.582843,6.41,-0.064
4.200076,-17.274732,6.41,0.968
4.469296,-41.959833,6.41,1.614
5.444119,6.868658,6.41,-0.023
5.466926,33.763703,6.41,0.51
5.467075,1.298251,6.41,-0.173
5.694538,-2.896457,6.41,0.32
6.035924,-60.09683,6.41,1.508
6.35331,29.540816,6.41,0.048
6.38847,3.764489,6.41,-0.149
6.879287,-59.341195,6.41,0.181
6.978805,-30.998037,6.41,-0.137
7.689368,-44.632168,6.41,-0.003
8.01226,-2.881917,6.41,-0.087
8.57554,-32.598744,6.41,0.752
8.755769,-2.601062,6.41,0.521
8.845868,18.832183,6.41,0.009
8.877416,-36.545342,6.41,0.549
9.392162,25.18284,6.41,0.856
9.627088,60.213682,6.41,0.921
10.04706,-62.156667,6.41,1.688
10.510901,-61.356474,6.41,1.65
11.007101,51.502101,6.41,1.007
11.208996,35.81408,6.41,0.6
11.334486,-71.994337,6.41,0.019
12.041264,-71.488981,6.41,1.163
12.407446,25.582404,6.41,0.276
12.542448,-21.212116,6.41,1.11
12.724544,-58.902742,6.41,1.092
13.635452,-58.414646,6.41,1.113
14.248061,3.335878,6.41,1.6
14.387599,-47.41696,6.41,1.257
14.889819,15.705167,6.41,0.569
15.113628,-16.484361,6.41,0.162
15.749884,-50.785463,6.41,0.163
15.79043,-40.19421,6.41,0.88
15.800498,31.735615,6.41,1.517
16.241357,-21.107636,6.41,0.002
16.38236,32.333013,6.41,0.083
16.984048,69.186248,6.41,0.725
17.038085,31.88412,6.41,1.134
17.785359,-38.112164,6.41,-0.02
17.831392,-61.714704,6.41,-0.049
17.899482,-34.831053,6.41,0
18.054045,19.613157,6.41,0.017
18.399244,38.73921,6.41,1.429
18.535247,3.659603,6.41,-0.025
18.694808,31.617612,6.41,-0.047
20.411599,1.368563,6.41,1.605
20.478775,-15.741499,6.41,0.999
20.585088,-71.188779,6.41,1.305
20.789102,45.579934,6.41,1.606
20.901825,-27.925239,6.41,1.634
21.078233,2.942274,6.41,1.051
21.287094,-13.278989,6.41,0.035
21.492916,6.581379,6.41,1.179
21.578547,1.829161,6.41,1.398
21.932121,-30.60592,6.41,0.927
21.953082,66.156153,6.41,-0.056
22.137857,49.79699,6.41,1.579
22.343406,-57.509783,6.41,1.404
22.500411,-12.915116,6.41,0.356
22.501809,49.356412,6.41,1.166
22.538529,54.037032,6.41,1.043
23.119569,59.727394,6.41,-0.03
23.239366,29.771831,6.41,0.448
23.342927,62.213264,6.41,1.605
23.52862,28.403489,6.41,0.035
23.541397,23.843609,6.41,1.492
23.810845,64.87645,6.41,0.062
1.44093,-0.399034,6.42,1.241
1.457409,41.101158,6.42,0.311
1.8605,-6.874143,6.42,1.233
1.952669,-10.242427,6.42,0.817
3.169122,27.819766,6.42,0.014
3.54416,44.855759,6.42,-0.007
3.547642,-61.016872,6.42,1.037
4.404023,12.157987,6.42,1.408
4.849036,-53.459698,6.42,0.483
4.935825,7.904696,6.42,0.415
5.064479,-14.370231,6.42,-0.187
5.193976,29.90358,6.42,1.752
5.278067,1.947328,6.42,-0.015
5.562315,-54.902289,6.42,0.55
5.65753,21.762929,6.42,0.066
5.996063,55.320857,6.42,0.318
6.110883,63.453838,6.42,1.011
6.435986,-3.515691,6.42,1.039
6.859048,-48.292754,6.42,1.207
7.255391,-0.161283,6.42,0.901
7.367237,-8.979377,6.42,-0.189
7.481288,46.314618,6.42,1.202
7.728589,-38.201879,6.42,-0.119
7.825643,12.81425,6.42,0.984
7.968304,7.21353,6.42,-0.031
8.183801,-37.292372,6.42,-0.045
8.296153,-36.067591,6.42,1.446
8.304006,15.67792,6.42,1.018
8.378907,60.631236,6.42,0.969
8.474765,-2.517126,6.42,0.332
8.672802,19.669938,6.42,1.02
8.715833,-35.943301,6.42,0.019
8.804063,-28.6388,6.42,1.364
8.810403,-1.044836,6.42,1.142
8.897433,-40.447542,6.42,0.96
9.332156,74.016601,6.42,1.05
9.856005,-6.181928,6.42,0.577
10.02,-56.096559,6.42,-0.013
10.073158,-39.975858,6.42,1.311
10.222553,-61.658829,6.42,-0.111
10.316317,46.760778,6.42,1.19
10.316864,24.712138,6.42,1.388
10.467738,48.784901,6.42,0.61
10.471742,-63.164565,6.42,-0.039
10.484362,-65.176244,6.42,1.675
10.631185,34.078623,6.42,1.364
10.824669,63.810029,6.42,1.287
11.261877,-57.355882,6.42,0.098
11.88282,37.718679,6.42,0.754
11.968663,32.273907,6.42,0.331
11.981771,-25.908857,6.42,0.038
12.797614,3.572716,6.42,1.596
12.892254,19.481061,6.42,0.805
13.479394,50.718569,6.42,0.404
13.487477,-1.364428,6.42,1.122
13.753732,10.325305,6.42,1.226
13.770701,-54.683368,6.42,0.116
13.966354,-25.998079,6.42,1.274
14.192001,1.362399,6.42,0.479
14.331445,-6.746167,6.42,0.915
14.406157,-82.84825,6.42,-0.001
16.019644,-63.776538,6.42,0.567
16.590636,17.057342,6.42,0.062
17.241015,-39.76665,6.42,2.282
17.37721,-35.910699,6.42,0.541
17.448694,-25.943462,6.42,-0.055
17.462244,8.442039,6.42,1.66
17.537467,11.930047,6.42,-0.013
18.007683,19.505786,6.42,-0.054
18.144052,-21.449562,6.42,0.755
18.556473,8.268251,6.42,-0.044
19.283479,-65.227702,6.42,-0.046
19.377147,-51.231276,6.42,0.328
19.701151,55.463222,6.42,1.453
19.814055,33.437283,6.42,0.129
20.566646,4.898664,6.42,1.016
20.57983,-30.473472,6.42,-0.075
20.84643,-32.054604,6.42,1.513
20.866775,32.848894,6.42,-0.138
21.288553,58.611485,6.42,0.194
21.48331,17.905909,6.42,1.393
21.534134,-84.810069,6.42,1.405
21.581389,-29.696117,6.42,-0.097
22.378944,-45.947944,6.42,2.231
22.610092,11.696636,6.42,0.027
23.066883,6.616338,6.42,0.417
21.246554,38.045192,6.42,0.6
0.006638,26.918108,6.43,0.514
0.12892,-2.548679,6.43,-0.146
0.265239,61.000172,6.43,0.838
0.384554,-15.942556,6.43,1.595
0.610449,-65.124445,6.43,1.26
0.625136,3.135351,6.43,1.339
0.646883,-25.107819,6.43,1.482
1.456475,-22.338232,6.43,1.122
1.597382,-39.947126,6.43,0.415
1.63113,-3.440678,6.43,1.568
1.92213,-60.312484,6.43,0.409
2.07013,-11.85977,6.43,1.498
2.228225,58.560586,6.43,0.554
2.231543,-9.06463,6.43,1.415
3.583617,60.041429,6.43,0.433
3.767472,24.527898,6.43,-0.02
4.179409,-35.273787,6.43,1.07
4.891803,-66.675413,6.43,1.64
5.160181,69.639401,6.43,1.101
5.345489,2.54478,6.43,1.041
5.638172,-50.640995,6.43,-0.047
6.220139,10.627144,6.43,0.663
6.459867,32.562946,6.43,1.264
6.658745,24.600162,6.43,0.523
6.747765,-27.341666,6.43,0.55
7.168524,21.246985,6.43,0.88
7.374533,0.700831,6.43,0.995
7.672504,-11.752552,6.43,1.245
7.850022,-24.528557,6.43,-0.003
8.264031,60.380602,6.43,0.21
8.299522,-30.003697,6.43,1.04
8.472163,-8.81628,6.43,1.197
8.802438,-42.463446,6.43,-0.178
8.88481,-16.952471,6.43,1.082
9.079995,-57.852573,6.43,0.288
9.538443,-28.627769,6.43,0.358
9.552135,-39.129073,6.43,0.337
9.962195,-1.94175,6.43,0.7
10.069009,3.201055,6.43,0.398
10.193947,13.355114,6.43,0.468
10.621144,-53.85526,6.43,-0.15
10.742331,-70.855255,6.43,0.227
11.199401,-26.806114,6.43,0.924
11.363699,57.074857,6.43,0.161
11.365851,-77.608369,6.43,0.202
11.583029,-4.361291,6.43,1.167
12.723961,-40.177849,6.43,0.242
12.798236,-24.851659,6.43,-0.058
12.838136,22.863408,6.43,1.002
13.080492,73.024976,6.43,0.218
13.091888,-52.11566,6.43,1.69
13.139027,-78.44603,6.43,0.008
13.275629,19.785289,6.43,0.274
13.715177,-50.790236,6.43,1.671
13.829149,36.632823,6.43,0.256
13.838721,-39.900855,6.43,0.992
13.855656,-24.390368,6.43,0.703
14.115681,74.593781,6.43,0.16
14.128005,-48.704026,6.43,0.001
14.411339,-44.311134,6.43,1.047
14.76969,-21.175966,6.43,0.603
15.482962,-28.866891,6.43,0.608
16.157219,55.828975,6.43,1.076
16.165354,-18.34062,6.43,0.447
16.585487,-45.244366,6.43,1.346
17.029543,-51.131026,6.43,0.279
17.329584,2.139539,6.43,1.487
17.511169,38.882202,6.43,0.51
17.529822,-33.703158,6.43,1.191
17.866239,15.326372,6.43,0.997
18.231172,2.393465,6.43,1.545
18.4617,59.549112,6.43,0.979
18.667202,30.849471,6.43,0.9
18.986748,39.217321,6.43,-0.168
19.619338,29.3337,6.43,-0.087
19.687403,22.452773,6.43,1.481
19.744805,8.726538,6.43,0.94
20.130658,9.399833,6.43,0.463
20.499978,45.928556,6.43,1.137
20.679205,19.935536,6.43,0.611
21.309008,61.184393,6.43,1.543
21.530598,23.845179,6.43,1.064
21.542572,-24.590418,6.43,0.2
21.554893,-52.737773,6.43,1.481
21.732808,22.815289,6.43,1.295
21.907374,80.308559,6.43,1.453
22.166072,-48.107661,6.43,1.38
22.514936,-26.073752,6.43,1.083
22.543187,20.230019,6.43,0.35
22.715402,37.802735,6.43,-0.119
22.746978,52.517208,6.43,1.541
22.976411,9.356859,6.43,0.64
23.036478,44.572858,6.43,0.959
23.055933,58.563854,6.43,0.898
23.08508,16.562837,6.43,0.886
23.163764,-14.510552,6.43,0.01
23.203457,-80.9127,6.43,1.498
23.443187,-21.740836,6.43,1.036
23.48356,-44.498068,6.43,1.177
23.704075,44.991715,6.43,1.5
0.45863,16.025483,6.44,0.23
0.472528,-20.335051,6.44,0.594
0.886793,-24.776876,6.44,0.439
0.955435,61.421895,6.44,0.94
1.075717,-33.532845,6.44,1.071
1.13324,1.993042,6.44,0.847
1.22924,7.578261,6.44,0.492
1.313058,37.386275,6.44,0.233
1.439887,20.070804,6.44,0.947
1.580922,-3.523889,6.44,1.341
1.857321,-39.835935,6.44,1.094
1.862805,-15.64748,6.44,1.608
1.896803,55.597639,6.44,0.185
2.080836,7.735664,6.44,1.114
2.322974,48.955463,6.44,0.427
2.843137,36.948328,6.44,0.617
3.286515,40.482979,6.44,-0.027
3.801817,24.988416,6.44,1.701
4.427032,15.94101,6.44,0.509
5.426805,-1.491294,6.44,-0.162
5.542707,57.221071,6.44,0.587
5.652417,41.358562,6.44,1
5.946946,-31.976247,6.44,1.07
6.271892,-59.213504,6.44,0.593
6.503283,-19.214889,6.44,1.683
6.552844,-38.62519,6.44,0.999
6.579533,7.572482,6.44,-0.01
6.624247,24.590851,6.44,0.101
7.037633,-43.40387,6.44,-0.039
7.06596,-10.123765,6.44,-0.067
7.564311,51.314147,6.44,1.348
7.972624,-51.448472,6.44,0.26
8.170308,25.844481,6.44,1.42
8.256461,-50.449222,6.44,1.52
8.324865,-34.590137,6.44,-0.079
8.427601,-17.439405,6.44,1.234
8.491613,-54.211761,6.44,-0.108
8.586812,-39.970452,6.44,0.578
9.111986,59.34452,6.44,0.045
9.790546,11.568165,6.44,0.255
10.875578,52.503605,6.44,1.114
11.010078,-53.111831,6.44,1.28
11.054461,-31.960849,6.44,1.616
11.057604,70.03074,6.44,1.28
11.126149,-48.639982,6.44,1.486
11.29413,-34.737348,6.44,0.408
11.466297,-35.328849,6.44,1.614
11.685674,-29.196274,6.44,0.651
12.062369,-74.214096,6.44,1.198
12.317229,26.008349,6.44,0.18
12.971907,64.925533,6.44,1.15
13.085186,-47.11691,6.44,0.414
13.39919,-20.924587,6.44,1.101
13.408481,12.431832,6.44,1.062
13.737781,-51.012454,6.44,-0.106
14.272606,-6.621544,6.44,0.275
14.755232,-51.314927,6.44,1.591
14.858351,-77.17597,6.44,-0.024
15.193002,-45.277459,6.44,1.039
15.281945,-46.202355,6.44,0.514
15.442273,54.020294,6.44,0.079
15.488688,-38.634999,6.44,0.351
16.501681,48.96109,6.44,0.026
16.646591,-8.61861,6.44,1.806
17.133526,31.206189,6.44,1.285
17.416831,67.306705,6.44,0.759
17.432743,-1.651777,6.44,0.457
17.718573,-33.051289,6.44,1.813
17.821956,1.961413,6.44,1.236
19.017861,-37.061555,6.44,0.02
19.030397,22.264412,6.44,0.13
19.147861,-55.720425,6.44,1.101
19.161043,-39.827238,6.44,1.064
19.401682,36.452094,6.44,1.074
19.628005,35.022536,6.44,1.559
19.808476,10.6941,6.44,0.932
19.831505,-66.813069,6.44,1.482
19.965588,42.260771,6.44,0.095
20.062309,-22.595595,6.44,0.503
20.268335,4.580795,6.44,0.867
20.418057,59.600097,6.44,0.094
20.453942,20.476485,6.44,1.03
20.899552,-6.889461,6.44,0.361
21.166185,2.943681,6.44,0.375
21.762361,35.857311,6.44,0.997
22.166708,-28.292435,6.44,0.147
22.385283,55.96323,6.44,2.215
23.028772,3.53091,6.44,0.97
23.108854,19.910853,6.44,0.544
23.287958,45.164167,6.44,1.077
23.598873,24.561012,6.44,1.703
23.718068,51.939335,6.44,1.034
23.830443,-25.331336,6.44,0.097
0.600877,-14.973035,6.45,1.063
1.745466,-6.766164,6.45,0.864
2.076413,-54.881689,6.45,0.386
2.279251,83.561414,6.45,0.951
2.316097,23.167815,6.45,0.376
2.405588,-25.847459,6.45,1.321
2.456498,10.198326,6.45,0.45
2.466647,1.960846,6.45,0.971
2.791987,44.272198,6.45,0.637
2.824143,37.326411,6.45,0.422
3.558944,58.76524,6.45,0.168
3.735104,-40.660289,6.45,1.059
3.760304,38.676262,6.45,1.195
4.198927,-8.837485,6.45,0.95
4.227264,-1.149737,6.45,-0.125
4.360421,-6.284172,6.45,0.056
4.651194,-51.672752,6.45,1.321
5.03334,1.608865,6.45,-0.05
5.2696,-11.352553,6.45,0.67
5.389686,28.936761,6.45,-0.04
5.567353,-7.02375,6.45,1.116
5.64927,26.618068,6.45,0.98
6.216548,6.016258,6.45,1.621
6.407384,-63.428929,6.45,0.66
6.575777,55.353042,6.45,1.554
6.689138,28.196638,6.45,1.09
6.778242,-54.695028,6.45,0.858
7.29667,-26.797556,6.45,-0.153
7.335234,15.142928,6.45,0.009
7.845142,-44.579945,6.45,0.899
7.920514,-30.917643,6.45,1.474
8.017612,-6.419195,6.45,0.838
8.247567,-46.485892,6.45,-0.149
8.281654,84.057642,6.45,0.052
8.318219,-48.197853,6.45,-0.131
8.645782,-53.090381,6.45,-0.1
8.759685,4.664376,6.45,1.228
9.282514,-11.103111,6.45,1.172
9.410315,-70.075779,6.45,1.275
9.629427,-3.170642,6.45,0.986
9.756113,-30.20275,6.45,-0.137
9.850551,13.066239,6.45,1.624
10.132398,-62.221416,6.45,-0.095
10.210547,-19.15304,6.45,0.494
10.337452,53.779391,6.45,0.58
10.391214,-0.902244,6.45,0.918
10.731184,-60.117783,6.45,-0.017
10.892615,-56.420501,6.45,1.392
10.919881,-20.664963,6.45,1.098
11.487539,-63.553937,6.45,0.32
11.584377,20.441545,6.45,1.01
12.893923,-4.224662,6.45,1.094
13.542909,-29.565263,6.45,0.438
13.841043,58.539458,6.45,0.094
14.128205,-49.867607,6.45,0.66
14.150165,-10.334546,6.45,1.003
14.243224,13.975451,6.45,1.348
14.335741,30.429128,6.45,0.156
14.624574,2.277238,6.45,0.56
14.987202,-37.881234,6.45,-0.08
15.482451,55.194937,6.45,0.079
15.506325,31.285932,6.45,0.205
15.644467,-8.79149,6.45,0.505
15.652645,57.924426,6.45,1.102
15.669889,-70.227883,6.45,0.077
16.227388,-1.475133,6.45,0.997
16.399089,-33.199396,6.45,0.013
16.472543,67.044,6.45,1.517
16.843356,-50.044946,6.45,0.325
17.084706,43.812238,6.45,0.099
18.026168,-85.214828,6.45,0.437
18.302147,23.296907,6.45,1.698
18.409202,-49.652879,6.45,0.593
18.670055,38.367195,6.45,0.22
18.72127,39.300066,6.45,1.59
18.940899,-31.689025,6.45,1.223
19.086067,49.923166,6.45,1.348
19.831867,28.439674,6.45,-0.104
20.060777,22.941058,6.45,1.028
20.139021,-66.354691,6.45,1.587
20.433657,19.865494,6.45,1.037
20.582076,-38.08989,6.45,0.264
20.650051,56.00485,6.45,0.403
20.821498,64.042257,6.45,0.025
21.129033,-45.379469,6.45,0.245
21.260327,47.973995,6.45,-0.129
21.271604,-9.214656,6.45,1.612
21.347235,32.452221,6.45,0.802
21.430996,0.53434,6.45,0.162
21.576104,22.754521,6.45,0.513
21.783573,70.150882,6.45,-0.007
22.073288,-29.91653,6.45,1.603
22.175051,20.977984,6.45,0.099
22.380634,36.659047,6.45,1.052
22.717615,-8.311441,6.45,0.166
22.751018,58.14705,6.45,0.43
23.484911,23.048083,6.45,1.088
23.931855,15.230291,6.45,1.56
23.95281,-20.833643,6.45,0.979
0.052181,-24.145145,6.46,1.176
0.292417,-19.051092,6.46,0.386
0.341924,48.968633,6.46,0.564
0.935867,13.95196,6.46,0.962
1.050423,47.376158,6.46,0.248
1.563487,89.015639,6.46,0.107
1.979444,-11.300955,6.46,1.128
2.21388,79.69154,6.46,0.24
2.862749,58.314291,6.46,0.104
3.263519,50.95589,6.46,0.1
3.822151,57.118268,6.46,0.061
3.909431,-52.690426,6.46,0.158
4.749419,-63.229715,6.46,1.077
4.766786,76.611042,6.46,0.512
5.006449,39.654653,6.46,1.677
5.679498,-10.408664,6.46,-0.127
6.146584,-6.821373,6.46,0.876
6.782923,-87.024964,6.46,0.429
6.899187,38.505018,6.46,-0.044
6.976772,-56.394849,6.46,0.389
7.121189,-59.716416,6.46,-0.113
7.213635,27.224823,6.46,0.502
7.735454,2.405422,6.46,0.211
7.787389,-36.0736,6.46,1.083
7.965223,-40.784352,6.46,0.979
8.17238,-49.237347,6.46,-0.14
8.656821,8.0176,6.46,1.08
8.702726,-11.966008,6.46,0.16
9.068273,-47.44145,6.46,-0.155
9.081968,32.376833,6.46,0.241
9.234192,-14.694842,6.46,0.958
9.601884,74.318805,6.46,-0.083
10.274469,28.682479,6.46,0.635
10.798206,-64.262842,6.46,0.008
11.287315,-41.934326,6.46,0.015
11.330781,-72.958291,6.46,0.004
11.638991,-63.372747,6.46,0.043
11.907185,-37.748935,6.46,0.528
12.375566,5.305444,6.46,0.567
12.534553,-32.533761,6.46,0.172
12.654061,-75.370594,6.46,0.098
13.270636,19.051734,6.46,0.972
13.578555,76.54671,6.46,1.573
13.578773,-33.310854,6.46,1.25
13.650635,18.265323,6.46,1.217
14.47875,-59.197548,6.46,0.111
14.571063,57.065258,6.46,0.526
15.281058,-47.864544,6.46,0.927
15.383829,-15.134036,6.46,1.603
15.614839,29.991182,6.46,0.433
15.732022,-60.287217,6.46,1.02
16.07259,-53.710375,6.46,0.006
16.478421,0.054855,6.46,1.378
16.508338,-7.514451,6.46,0.371
16.727423,-32.105945,6.46,-0.076
16.950294,-71.111644,6.46,0.26
17.138077,50.842272,6.46,-0.017
17.284872,-44.778595,6.46,0.187
17.347953,-10.69641,6.46,0.326
17.423358,52.790684,6.46,0.619
17.948861,-40.305643,6.46,1.411
18.10256,-51.743905,6.46,0.172
18.348663,-37.487648,6.46,1.315
18.812614,-18.60115,6.46,0.902
19.259268,18.516353,6.46,1.743
19.83217,27.085182,6.46,0.937
19.94588,50.902523,6.46,0.003
20.151066,-47.06793,6.46,1.463
