num,name,epoch,a,e,inc,w,omega,m,H,G,info,wiki,wikipic
2685,Masursky,59000,2.5680393,0.11104846,12.12495,288.16547,215.33542,246.7741505,12.1,0.15,,,c/c7/Asteroid_2685Masurky.png
2867,Šteins,59000,2.3633616,0.14562893,9.93228,250.80717,55.35386,39.4908633,12.7,0.15,,,
2920,Automedon,59000,5.1091837,0.02698406,21.11984,196.7386,230.94214,290.3916942,8.7,0.15,,,
3122,Florence,59000,1.7689749,0.4229446,22.1425,27.84782,336.06386,50.4377945,14.1,0.15,,,thumb/0/0b/Triple_asteroid_3122_Florence.gif/250px-Triple_asteroid_3122_Florence.gif
3200,Phaethon,59000,1.2713679,0.88983112,22.25951,322.18671,265.21769,228.9572436,14.3,0.15,,,2/2e/PIA22185.gif
3288,Seleucus,59000,2.0331786,0.45611595,5.92993,349.34077,218.63981,57.0864982,15.2,0.15,,,
3708,1974 FV1,59000,5.2149049,0.1586177,13.3676,57.49218,291.18489,243.0445803,9.3,0.15,,,
3749,Balam,59000,2.2378024,0.10898788,5.38206,174.17277,295.68836,188.3503046,13.4,0.15,,,9/9f/003749-asteroid_shape_model_%283749%29_Balam.png
3752,Camillo,59000,1.4135638,0.30167188,55.55754,312.21755,147.96693,150.4557117,15.3,0.15,,,thumb/0/00/3752_Camillo_Radar.jpg/250px-3752_Camillo_Radar.jpg
3753,Cruithne,59000,0.997697,0.51484423,19.80628,43.83759,126.22509,166.4702124,15.6,0.15,,,thumb/e/ee/Cruithne.jpg/250px-Cruithne.jpg
4183,Cuno,59000,1.9830722,0.63413876,6.70404,236.34901,294.86749,331.3505301,14.1,0.15,,,thumb/9/9c/4183_cuno.jpg/255px-4183_cuno.jpg
4348,Poulydamas,59000,5.2400586,0.09707999,7.95848,159.67803,220.10409,208.3928554,9.6,0.15,,,
5145,Pholus,59000,20.3759391,0.5692573,24.6127,354.91915,119.44531,112.7149033,7.1,0.15,,,
5535,Annefrank,59000,2.2125968,0.06418856,4.24842,8.94288,120.60805,322.70023,13.7,0.15,,,thumb/1/1c/Stardust_-_Annefrank.jpg/240px-Stardust_-_Annefrank.jpg
6178,1986 DA,59000,2.8208779,0.58196011,4.30484,127.35963,64.61741,81.0857767,15.8,0.15,,,
10370,Hylonome,59000,25.1890012,0.24557869,4.14226,7.49651,178.1927,70.8147652,8.6,0.15,,,3/3f/10370_Hylonome_Hubble.jpg
11351,Leucus,59000,5.2922535,0.06432222,11.55508,160.23273,251.07806,323.5894413,10.9,0.15,,,9/95/11351_Leucus_Hubble.jpg
15094,Polymele,59000,5.1704345,0.09520975,12.98886,4.29996,50.32266,320.9876839,11.8,0.22,,,0/06/15094_Polymele_Hubble.jpg
15874,1996 TL66,59000,82.7893975,0.57761791,23.99489,184.15072,217.79087,9.1615695,5.3,0.15,,,
20461,Dioretsa,59000,23.9031058,0.90017838,160.43092,103.15095,297.86085,63.1913145,13.8,0.15,,,
26308,1998 SM165,59000,47.7181979,0.37380356,13.48896,130.82477,183.08868,49.7044333,5.7,0.15,,,
26375,1999 DE9,59000,55.2334319,0.41483993,7.63543,159.44538,323.12008,30.0737793,4.8,0.15,,,
35671,1998 SN165,59000,37.9317366,0.04046745,4.60605,261.64164,192.09219,296.162995,5.5,0.15,,,
42301,2001 UR163,59000,51.6286847,0.28706384,0.75329,343.87567,301.28927,80.4673847,4.1,0.15,,,
42355,Typhon,59000,37.8763913,0.53605684,2.43256,159.18809,352.06642,21.6586133,7.6,0.15,,,thumb/7/7f/Typhon-echidna_hst.jpg/100px-Typhon-echidna_hst.jpg
47171,Lempo,59000,39.3871241,0.22455545,8.42447,294.39488,97.00954,7.8066344,4.8,0.15,,,thumb/b/b1/1999TC36-Trujillo-HST.png/250px-1999TC36-Trujillo-HST.png
52246,Donaldjohanson,59000,2.3829436,0.18726766,4.42369,213.20385,262.8215,278.164041,15.5,0.15,,,
52872,Okyrhoe,59000,8.3718535,0.30332063,15.64522,337.82784,173.07282,184.20807,10.8,0.15,,,
53319,1999 JM8,59000,2.7254691,0.64168247,13.84073,166.80595,133.61831,237.9150307,15.2,0.15,,,
54598,Bienor,59000,16.4435076,0.19893735,20.74454,153.37362,337.72845,318.4731382,7.5,0.15,,,
55565,2002 AW197,59000,47.0434422,0.13008974,24.45072,297.48147,297.60597,294.5440191,3.3,0.15,,,
55576,Amycus,59000,25.2035507,0.39391367,13.31347,239.86892,315.56934,49.0882124,7.8,0.15,,,thumb/0/01/55576_Amycus.tiff/lossless-page1-260px-55576_Amycus.tiff.png
55636,2002 TX300,59000,43.2695808,0.12614718,25.83168,340.33757,324.4091,77.7180202,3.4,0.15,,,
55637,2002 UX25,59000,42.5743182,0.13897598,19.4406,277.66862,204.62419,300.2796787,3.7,0.15,,,
58534,Logos,59000,45.1440804,0.11692257,2.90022,336.11415,132.63388,65.004832,6.6,0.15,,,f/f8/Logos-zoe-hst.jpg
60558,Echeclus,59000,10.703083,0.45706187,4.343,162.91207,173.26413,52.490953,9.5,0.15,,,
65489,Ceto,59000,100.680726,0.82218402,22.31053,319.87286,172.07363,11.0055127,6.4,0.15,,,7/7d/Ceto-phorcys_hst.jpg
66652,Borasisi,59000,43.977246,0.09152868,0.56346,199.31134,85.12122,60.4843874,5.9,0.15,,,c/c2/Borasisi-pabu_hst.jpg
78799,2002 XW93,59000,37.3531973,0.25381118,14.36913,247.48241,46.8693,146.6715608,5.5,0.15,,,
79360,Sila-Nunam,59000,43.6438532,0.00859069,2.25726,256.51466,304.46002,303.2974227,5.3,0.15,,,thumb/b/b6/Sila-nunam.jpg/250px-Sila-nunam.jpg
84522,2002 TC302,59000,55.0707879,0.28978284,35.03899,86.79746,23.84367,325.7710455,3.9,0.15,,,
84719,2002 VR128,59000,39.3841119,0.26730181,14.00904,287.98977,23.05748,79.2370008,4.9,0.15,,,
84922,2003 VS2,59000,39.2485658,0.07294834,14.8269,110.2569,302.60065,25.7217908,4.2,0.15,,,
88611,Teharonhiawako,59000,44.2638128,0.02350276,2.56789,248.20343,304.50808,152.1309538,5.8,0.15,,,5/5d/Teharonhiawako-sawiskera_hst.jpg
90568,2004 GV9,59000,42.1170985,0.07763582,21.93412,295.572,250.66339,38.5215603,3.8,0.15,,,
119951,2002 KX14,59000,39.0662231,0.04580372,0.39731,64.36258,287.19207,275.121669,4.7,0.15,,,
119979,2002 WC19,59000,47.5353121,0.25815936,9.20506,45.37845,109.67189,319.4804481,4.7,0.15,,,
120132,2003 FY128,59000,49.4582538,0.24918233,11.79496,175.14533,341.87361,33.176954,4.6,0.15,,,
120348,2004 TY364,59000,38.7948357,0.06290795,24.83275,359.58862,140.34144,272.3372837,4.3,0.15,,,
132524,APL,59000,2.6024021,0.27348823,4.15783,261.88365,51.68953,54.0177868,15.3,0.15,,,thumb/3/34/132524_APL_New_Horizons.jpg/250px-132524_APL_New_Horizons.jpg
144897,2004 UX10,59000,38.9634108,0.04458864,9.52888,152.46176,147.8327,100.5265418,4.4,0.15,,,
145451,2005 RM43,59000,90.0170654,0.61049142,28.81399,318.00218,84.60919,6.6237779,4.4,0.15,,,
145452,2005 RN43,59000,41.7559843,0.02762108,19.25951,164.88816,186.99433,353.8866225,3.7,0.15,,,
145480,2005 TB190,59000,76.3865646,0.39523273,26.45359,171.00015,180.44654,2.0701524,4.4,0.15,,,
148780,Altjira,59000,44.0679409,0.06638432,5.19634,298.13865,1.72774,128.9243245,5.8,0.15,,,thumb/d/dd/148780-altjira-hubble.jpg/250px-148780-altjira-hubble.jpg
153591,2001 SN263,59000,1.9874816,0.47849263,6.68926,172.94839,325.76735,140.3783798,16.9,0.15,,,
163693,Atira,59000,0.7410263,0.3221247,25.61987,252.91203,103.88631,186.9461565,16.3,0.15,,,d/de/Atira.20jan17.u2.s1p0.gif
175113,2004 PF115,59000,2.328433,0.17511337,5.01226,132.29399,234.25238,201.3501027,16.1,0.15,,,
202421,2005 UQ513,59000,43.329139,0.14465511,25.69942,222.4811,307.53196,228.6686535,3.6,0.15,,,
208996,2003 AZ84,59000,39.2902354,0.18322569,13.59136,15.90645,252.1736,233.3898734,3.6,0.15,,,
229762,Gǃkúnǁʼhòmdímà,59000,72.7992223,0.48427345,23.38751,346.67226,131.05173,344.9338876,3.3,0.15,,,
230965,2004 XA192,59000,46.810639,0.24236202,38.17666,132.26452,328.56627,1.55089,4.2,0.15,,,
278361,2007 JJ43,59000,48.3846107,0.16646456,12.02161,7.62892,272.58266,342.328582,4.5,0.15,,,
285263,1998 QE2,59000,2.4237722,0.5715817,12.85876,345.70352,250.13019,310.8126759,17.2,0.15,,,
303775,2005 QU182,59000,113.569544,0.6754413,14.04597,224.21519,78.28577,14.4941636,3.6,0.15,,,
307261,2002 MS4,59000,42.0443256,0.13934792,17.68279,212.54083,216.01939,225.3365242,3.6,0.15,,,
309239,2007 RW10,59000,30.2913748,0.30291017,36.07837,96.31667,187.00224,75.5091526,6.6,0.15,,,
385446,Manwë,59000,43.889148,0.11074865,2.66671,17.90489,68.46659,283.5392726,6.6,0.15,,,
444030,2004 NT33,59000,43.7852648,0.15593887,31.22915,39.6571,240.90064,42.9151169,4.7,0.15,,,
455502,2003 UZ413,59000,39.1835009,0.2263209,12.05161,145.63958,135.8618,114.3353981,4.3,0.15,,,
469372,2001 QF298,59000,39.4818228,0.10952537,22.3126,44.12408,164.12619,157.447418,5.2,0.15,,,
470599,2008 OG19,59000,67.6291454,0.42945802,13.12796,140.75176,164.12328,4.2305604,4.7,0.15,,,
523692,2014 EZ51,59000,52.4671571,0.22842829,10.27258,329.81439,27.57863,268.9219545,3.8,0.15,,,
523794,2015 RR245,59000,81.7408201,0.58302778,7.56289,260.61246,211.71944,324.683831,3.8,0.15,,,
532037,2013 FY27,59000,58.6605545,0.39914376,33.1626,139.0775,187.02458,214.9567277,3.2,0.15,,,
541132,Leleākūhonua,59000,1085.46071,0.93996987,11.65448,117.77761,300.77953,359.4175428,5.5,0.15,,,
543354,2014 AN55,59000,55.92,0.3874,9.4372,307.63,283.94,317.05,4.1,0.15,,,
574372,2010 JO179,59000,78.793,0.49755,32.025,10.427,147.35,35.211,3.44,0.15,,,
,2012 VP113,58600,258.266,0.68876,24.11,293.62,90.68,3.558,4.3,0.15,,,thumb/c/c1/2012_VP113_orbit_with_solar_system.png/250px-2012_VP113_orbit_with_solar_system.png
,2004 XR190,58600,57.255,0.1073,46.794,285.56,252.4,277.05,4.3,0.15,,,thumb/e/ea/2004-xr190_hst.jpg/220px-2004-xr190_hst.jpg
,2002 XV93,57400,39.416,0.12713,13.281,163.53,19.17,282.08,4.73,0.15,,,thumb/a/a3/2002xv93.jpg/250px-2002xv93.jpg
,2014 UZ224,59000,107.642,0.64423,26.79,29.989,130.699,320.482,3.5,0.15,,,thumb/7/73/2014UZ224-ALMA.jpg/250px-2014UZ224-ALMA.jpg
,2021 LL37,59600,55.818,0.3571,9.95,48.715,345.442,213.123,3.96,0.15,,,
,2015 KH162,59396,61.815,0.3284,28.903,295.63,201.01,67.564,4.14,0.15,,,
,2006 QH181,57400,67.235,0.43795,19.144,211.02,73.84,132.28,4.3,0.15,,,
,2010 KZ39,57800,45.395,0.0535,26.032,313.91,53.118,256.31,4.03,0.15,,,
